Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,Churn
21.0,1,2,32.0,4,0,4.0,4,5,3,1,5,0,15.0,2.0,2.0,1.0,291.97,0
13.0,1,1,10.0,3,1,4.0,5,2,3,1,2,0,16.0,1.0,2.0,8.0,155.69,0
14.0,1,1,22.0,4,0,4.0,5,0,3,1,3,0,14.0,2.0,9.0,3.0,229.35,0
9.0,0,1,15.0,4,0,3.0,4,2,3,1,3,0,13.0,3.0,3.0,10.0,166.48,0
11.0,1,1,26.0,4,1,3.0,4,2,3,1,5,0,18.0,1.0,2.0,3.0,182.68,0
13.0,0,1,11.0,3,0,3.0,4,2,3,2,2,0,14.0,4.0,4.0,9.0,175.42,0
19.0,1,1,9.0,6,0,3.0,5,2,1,1,3,0,20.0,3.0,4.0,10.0,182.7,0
12.0,1,1,9.0,3,0,3.0,5,0,3,1,5,1,20.0,2.0,2.0,3.0,202.56,0
1.0,1,3,17.0,3,1,3.0,5,0,5,1,10,0,18.0,5.0,7.0,3.0,228.06,1
11.0,1,1,17.0,3,0,4.0,4,4,4,1,3,0,12.0,2.0,8.0,8.0,164.36,0
14.0,1,1,23.0,4,0,3.0,4,0,1,2,8,1,16.0,2.0,4.0,4.0,204.45,0
18.0,0,2,7.0,6,1,3.0,4,2,1,1,6,1,12.0,2.0,2.0,3.0,182.43,0
22.0,0,1,11.0,3,1,3.0,5,1,1,1,4,0,23.0,1.0,3.0,3.0,277.02,0
1.0,1,3,22.0,3,1,3.0,5,2,1,1,8,1,15.0,2.0,3.0,3.0,179.4,1
1.0,0,1,9.0,1,0,3.0,4,4,1,2,3,1,14.0,2.0,2.0,4.0,162.6,0
1.0,1,1,15.0,3,0,3.0,2,4,3,1,9,0,18.0,1.0,2.0,3.0,160.17,0
1.0,0,1,9.0,3,1,3.0,4,4,1,2,4,0,14.0,1.0,2.0,3.0,150.8,0
4.0,2,1,14.0,4,1,4.0,4,4,5,2,5,1,15.0,1.0,2.0,4.0,146.66,1
3.0,1,3,17.0,3,1,3.0,5,2,3,2,10,0,12.0,2.0,2.0,5.0,183.69,0
10.0,1,1,12.0,4,0,3.0,4,0,5,1,6,0,13.0,2.0,2.0,3.0,205.08,0
1.0,0,1,9.0,4,1,4.0,2,2,3,1,3,0,18.0,1.0,2.0,8.0,177.06,0
13.0,1,1,19.0,3,1,4.0,4,2,4,1,6,0,22.0,2.0,2.0,1.0,177.95,0
23.0,1,1,29.0,6,0,4.0,4,1,4,1,5,0,17.0,1.0,2.0,3.0,289.13,0
24.0,1,1,24.0,4,0,3.0,5,0,5,1,7,0,16.0,2.0,2.0,11.0,257.69,0
1.0,1,3,9.0,3,0,3.0,4,4,3,2,3,0,20.0,1.0,3.0,3.0,152.83,0
8.0,1,1,10.0,4,0,4.0,4,2,4,1,3,0,13.0,6.0,8.0,10.0,179.33,0
10.0,2,1,14.0,4,1,4.0,4,4,4,2,4,0,12.0,1.0,2.0,4.0,145.13,0
23.0,1,1,13.0,4,0,3.0,5,1,3,1,4,1,20.0,1.0,3.0,11.0,264.66,0
10.0,0,1,7.0,3,0,3.0,5,2,3,1,2,0,16.0,2.0,2.0,3.0,168.74,0
10.0,1,1,10.0,4,1,4.0,2,2,5,1,8,0,21.0,2.0,2.0,5.0,193.42,0
27.0,1,1,29.0,3,0,4.0,4,1,3,1,5,0,15.0,3.0,5.0,8.0,291.97,0
17.0,1,1,22.0,4,1,4.0,5,1,3,1,3,0,15.0,5.0,7.0,11.0,291.97,0
1.0,0,3,19.0,6,1,3.0,4,2,1,2,5,1,23.0,4.0,7.0,8.0,170.81,1
12.0,0,1,7.0,4,1,3.0,4,2,1,1,9,0,16.0,3.0,3.0,10.0,172.35,0
3.0,1,3,12.0,3,1,3.0,5,2,4,1,3,1,14.0,1.0,2.0,10.0,166.87,0
7.0,1,3,9.0,3,1,4.0,4,2,1,1,3,0,15.0,2.0,2.0,5.0,180.05,0
6.0,1,1,9.0,3,1,3.0,4,2,4,1,2,0,14.0,1.0,2.0,7.0,179.7,0
5.0,1,3,12.0,4,0,4.0,4,2,1,1,3,0,12.0,1.0,2.0,3.0,179.76,0
23.0,1,1,23.0,3,0,4.0,4,4,5,1,6,1,17.0,2.0,3.0,3.0,150.87,0
12.0,0,1,9.0,3,0,3.0,5,4,4,2,3,0,23.0,2.0,4.0,4.0,149.4,0
21.0,1,3,9.0,4,0,3.0,2,1,4,1,8,0,15.0,1.0,2.0,3.0,284.72,0
23.0,1,1,7.0,4,1,3.0,4,1,3,2,6,0,15.0,1.0,2.0,1.0,278.79,0
15.0,1,3,30.0,4,1,4.0,4,0,3,2,5,1,17.0,1.0,2.0,3.0,195.82,0
1.0,1,3,16.0,4,1,3.0,4,4,5,2,3,0,12.0,1.0,2.0,3.0,152.28,0
7.0,0,3,23.0,4,0,3.0,4,2,1,1,3,1,23.0,1.0,2.0,3.0,178.68,0
10.0,1,1,32.0,4,1,4.0,4,2,3,1,8,0,15.0,2.0,2.0,3.0,178.47,0
18.0,1,2,7.0,4,0,3.0,4,4,1,1,6,1,19.0,3.0,3.0,3.0,156.95,0
1.0,1,1,15.0,3,1,4.0,5,4,3,2,3,1,12.0,2.0,2.0,3.0,164.89,1
12.0,1,1,11.0,3,0,3.0,4,4,3,1,9,0,20.0,1.0,2.0,1.0,158.06,0
27.0,1,1,31.0,3,1,3.0,2,0,1,1,5,0,16.0,1.0,2.0,3.0,195.05,0
12.0,0,3,14.0,3,0,4.0,4,4,3,1,4,1,12.0,5.0,8.0,8.0,151.55,1
1.0,2,1,9.0,4,1,4.0,4,4,4,2,3,0,13.0,2.0,2.0,1.0,138.93,1
1.0,0,1,14.0,3,1,4.0,4,4,1,2,3,0,21.0,6.0,6.0,8.0,150.7,0
27.0,1,1,29.0,1,1,4.0,5,4,4,1,7,0,13.0,2.0,2.0,3.0,160.37,0
8.0,1,1,12.0,3,1,3.0,5,2,1,1,3,0,15.0,5.0,5.0,11.0,164.86,0
27.0,1,1,7.0,3,1,4.0,5,0,1,1,5,0,21.0,1.0,2.0,1.0,233.82999999999998,0
7.0,2,1,28.0,3,1,4.0,2,4,4,1,3,0,19.0,3.0,3.0,11.0,145.28,0
11.0,0,3,7.0,3,1,3.0,5,2,1,1,3,0,15.0,1.0,2.0,3.0,220.25,0
8.0,1,1,26.0,4,0,3.0,5,4,1,1,3,0,13.0,4.0,9.0,8.0,154.29,0
1.0,2,3,14.0,4,1,3.0,4,4,1,1,3,1,22.0,2.0,2.0,3.0,147.75,1
18.0,1,1,9.0,4,0,4.0,2,0,1,1,3,1,20.0,6.0,7.0,8.0,203.79,0
9.0,0,1,9.0,3,1,4.0,5,4,1,2,2,1,15.0,2.0,2.0,5.0,174.3,0
17.0,1,3,9.0,3,1,4.0,4,2,1,1,3,1,18.0,1.0,9.0,9.0,203.47,0
1.0,1,1,16.0,3,1,4.0,2,4,3,1,3,0,17.0,1.0,2.0,5.0,169.01,0
15.0,1,3,13.0,5,1,3.0,4,0,3,2,3,0,13.0,6.0,9.0,3.0,217.41,0
3.0,1,1,16.0,3,0,3.0,4,4,3,1,10,0,18.0,2.0,2.0,3.0,154.74,0
10.0,1,3,9.0,4,0,3.0,4,2,1,2,5,0,16.0,4.0,7.0,8.0,170.02,0
19.0,0,1,7.0,4,1,4.0,5,0,3,1,5,0,23.0,4.0,2.0,5.0,232.48000000000002,0
1.0,2,2,29.0,6,1,3.0,5,4,3,1,3,0,12.0,1.0,2.0,1.0,140.55,1
11.0,0,3,16.0,4,1,3.0,5,1,3,1,9,0,12.0,2.0,2.0,11.0,254.36,1
1.0,2,1,24.0,3,1,4.0,5,4,3,1,3,0,16.0,1.0,2.0,3.0,148.05,0
19.0,1,1,32.0,2,0,3.0,5,1,4,2,3,0,15.0,4.0,9.0,7.0,291.97,0
6.0,0,1,17.0,4,1,3.0,4,4,3,1,8,0,14.0,1.0,2.0,4.0,159.33,0
5.0,1,1,9.0,4,1,4.0,4,4,3,1,3,0,15.0,1.0,2.0,4.0,159.77,0
15.0,0,2,11.0,6,1,3.0,5,2,4,1,8,0,20.0,1.0,2.0,3.0,189.3,0
14.0,1,1,15.0,4,0,4.0,4,2,5,1,4,1,17.0,1.0,2.0,1.0,190.16,0
1.0,1,1,32.0,3,1,4.0,4,4,5,1,3,0,14.0,2.0,2.0,3.0,164.07,0
20.0,1,1,20.0,4,1,3.0,4,2,4,2,8,0,15.0,2.0,2.0,10.0,180.62,0
9.0,1,1,32.0,4,1,3.0,4,2,3,1,4,0,17.0,1.0,2.0,8.0,193.83,0
4.0,1,1,23.0,4,1,3.0,4,4,1,1,3,0,13.0,1.0,2.0,9.0,153.62,0
21.0,0,3,9.0,5,1,3.0,4,2,4,1,9,0,12.0,1.0,2.0,1.0,174.78,0
20.0,1,3,9.0,4,1,4.0,4,0,1,1,6,1,13.0,1.0,2.0,3.0,228.68,0
1.0,1,3,20.0,5,1,4.0,5,2,5,1,7,1,14.0,3.0,3.0,3.0,186.34,1
1.0,1,3,7.0,4,1,3.0,5,2,4,2,8,0,16.0,1.0,2.0,1.0,192.35,1
1.0,1,1,11.0,3,0,3.0,4,4,4,2,3,0,14.0,2.0,2.0,3.0,157.95,0
5.0,0,1,31.0,1,0,2.0,4,2,1,2,4,0,21.0,2.0,2.0,5.0,177.38,0
13.0,0,1,7.0,4,1,4.0,4,2,1,1,3,1,16.0,4.0,6.0,9.0,189.72,0
6.0,1,3,26.0,4,1,4.0,5,0,3,1,5,0,14.0,2.0,2.0,3.0,221.1,0
14.0,1,3,14.0,3,1,3.0,4,5,4,2,3,0,15.0,2.0,9.0,9.0,291.97,0
19.0,1,2,11.0,4,0,3.0,5,0,3,1,6,0,22.0,2.0,2.0,3.0,222.56,0
4.0,0,1,9.0,1,0,4.0,5,4,5,2,2,0,17.0,1.0,2.0,8.0,174.68,0
1.0,0,2,17.0,3,1,3.0,4,4,1,1,2,0,15.0,2.0,3.0,2.0,146.45,0
1.0,0,2,15.0,6,0,4.0,5,4,1,1,8,0,12.0,2.0,2.0,3.0,146.8,1
5.0,1,3,12.0,2,1,3.0,4,2,3,1,3,0,20.0,1.0,2.0,3.0,208.46,0
1.0,1,1,15.0,3,0,4.0,4,4,1,2,3,0,12.0,2.0,2.0,5.0,159.45,0
1.0,1,3,16.0,5,0,3.0,5,4,4,2,3,0,14.0,2.0,3.0,3.0,152.6,1
3.0,0,1,7.0,4,1,4.0,2,2,3,2,10,1,13.0,1.0,2.0,3.0,187.94,0
4.0,1,3,22.0,5,1,4.0,5,0,5,1,4,0,12.0,1.0,2.0,8.0,196.4,0
8.0,1,1,9.0,3,1,4.0,2,4,1,1,2,1,15.0,1.0,2.0,3.0,154.32,0
7.0,0,3,9.0,5,0,4.0,4,2,4,2,10,0,16.0,1.0,2.0,8.0,176.47,0
23.0,1,3,18.0,5,0,4.0,4,2,1,2,5,0,13.0,1.0,2.0,5.0,170.07,0
1.0,1,3,23.0,4,0,4.0,4,0,5,2,4,1,21.0,1.0,2.0,3.0,210.64,1
12.0,0,1,9.0,3,0,4.0,5,4,4,1,6,0,15.0,1.0,2.0,6.0,149.68,0
1.0,1,3,23.0,5,1,4.0,4,0,3,1,4,0,14.0,2.0,2.0,1.0,206.61,1
3.0,2,1,11.0,1,0,4.0,5,4,5,1,3,0,14.0,1.0,2.0,1.0,146.09,0
1.0,1,1,23.0,4,1,3.0,2,2,3,1,5,0,17.0,2.0,2.0,8.0,177.94,0
6.0,0,1,12.0,1,1,4.0,4,4,4,2,4,0,15.0,2.0,2.0,8.0,152.18,0
12.0,1,1,25.0,3,1,3.0,5,2,1,1,5,1,17.0,1.0,2.0,1.0,183.11,0
7.0,0,1,24.0,1,1,3.0,5,4,3,1,10,1,17.0,2.0,2.0,1.0,149.37,1
16.0,1,1,19.0,3,1,3.0,4,4,4,1,10,0,23.0,2.0,2.0,5.0,152.66,0
27.0,1,1,9.0,3,1,3.0,5,5,5,1,10,0,15.0,1.0,2.0,1.0,291.97,0
7.0,0,1,11.0,1,1,3.0,4,2,4,1,7,0,16.0,1.0,2.0,8.0,155.55,0
15.0,2,1,16.0,4,1,4.0,4,4,5,1,3,0,21.0,2.0,2.0,5.0,147.89,0
8.0,0,3,17.0,4,1,3.0,4,2,3,1,3,1,15.0,2.0,2.0,8.0,165.01,0
27.0,0,1,7.0,3,0,3.0,5,1,3,1,6,1,21.0,1.0,2.0,3.0,254.64999999999998,0
17.0,1,2,9.0,4,1,4.0,4,4,1,2,2,0,14.0,1.0,2.0,9.0,160.39,0
8.0,1,3,10.0,4,0,3.0,5,2,1,2,7,0,13.0,2.0,3.0,3.0,185.29,0
1.0,1,3,14.0,5,1,3.0,4,4,4,2,3,0,14.0,2.0,2.0,1.0,151.79,1
12.0,1,1,13.0,6,0,3.0,5,4,3,1,3,0,12.0,1.0,2.0,5.0,162.02,0
1.0,2,1,15.0,3,0,4.0,4,4,5,1,3,1,18.0,1.0,2.0,1.0,148.98,1
5.0,1,3,32.0,5,0,4.0,5,2,1,1,3,0,15.0,3.0,6.0,8.0,179.68,0
25.0,1,1,10.0,2,0,3.0,4,0,3,1,4,0,12.0,3.0,2.0,3.0,256.16,0
11.0,1,3,16.0,5,1,3.0,5,2,4,1,3,0,15.0,1.0,2.0,4.0,166.89,0
20.0,1,1,9.0,3,1,3.0,4,5,1,1,9,1,15.0,2.0,3.0,3.0,291.97,0
10.0,1,1,17.0,4,1,3.0,4,0,5,1,9,1,14.0,2.0,6.0,8.0,208.21,0
8.0,0,1,7.0,3,1,3.0,4,4,4,1,3,1,13.0,2.0,3.0,4.0,148.42,1
11.0,1,2,15.0,6,1,3.0,4,2,4,1,4,0,14.0,5.0,5.0,8.0,165.71,0
1.0,1,3,32.0,4,1,3.0,4,2,1,2,3,1,19.0,1.0,8.0,8.0,183.13,1
7.0,1,1,15.0,4,1,3.0,2,4,5,1,8,0,20.0,6.0,8.0,7.0,156.43,0
2.0,2,1,7.0,4,1,3.0,4,4,1,1,3,0,12.0,1.0,2.0,4.0,145.44,0
13.0,1,1,17.0,3,1,4.0,4,0,3,2,9,0,22.0,3.0,2.0,3.0,259.64,0
20.0,0,3,32.0,4,1,4.0,5,2,4,2,10,0,16.0,3.0,3.0,3.0,204.91,0
14.0,1,1,9.0,4,0,3.0,4,4,5,1,6,0,18.0,2.0,2.0,3.0,158.77,0
16.0,1,1,20.0,3,1,4.0,2,2,5,1,7,0,19.0,2.0,2.0,1.0,180.38,0
9.0,0,1,9.0,3,1,3.0,4,2,1,1,4,0,15.0,1.0,2.0,8.0,182.62,0
12.0,0,2,9.0,6,1,4.0,4,4,4,1,7,0,14.0,4.0,4.0,9.0,150.92,0
1.0,0,1,16.0,4,1,4.0,4,2,5,1,6,0,18.0,1.0,2.0,8.0,178.46,1
1.0,1,1,17.0,3,1,3.0,4,2,5,2,3,0,16.0,1.0,2.0,9.0,167.13,1
13.0,0,3,27.0,4,1,3.0,4,2,1,1,4,0,19.0,2.0,3.0,3.0,166.27,0
17.0,0,1,16.0,4,1,3.0,4,4,3,2,6,0,14.0,1.0,2.0,3.0,149.38,0
15.0,1,1,12.0,4,1,3.0,2,2,4,2,5,0,13.0,2.0,2.0,3.0,193.7,0
15.0,1,3,11.0,5,0,3.0,4,0,3,1,2,1,14.0,1.0,9.0,3.0,229.47,0
4.0,1,1,17.0,3,0,4.0,4,0,3,2,10,0,15.0,1.0,2.0,3.0,221.67,0
1.0,2,2,27.0,3,0,4.0,4,4,4,1,2,1,12.0,1.0,2.0,5.0,146.48,1
10.0,1,1,28.0,3,0,4.0,4,2,4,1,6,0,23.0,2.0,4.0,3.0,214.26,1
14.0,1,1,7.0,4,0,3.0,4,2,1,1,6,0,18.0,1.0,2.0,4.0,190.13,0
8.0,1,3,15.0,2,1,4.0,2,2,3,1,3,0,22.0,1.0,5.0,9.0,192.99,0
27.0,0,3,9.0,3,1,3.0,4,1,4,1,6,0,23.0,6.0,9.0,11.0,123.02000000000001,0
9.0,1,1,30.0,3,1,4.0,5,4,3,1,2,0,17.0,2.0,2.0,4.0,152.05,0
21.0,1,1,11.0,4,0,4.0,5,0,4,1,10,1,13.0,3.0,9.0,3.0,228.33,0
14.0,1,1,19.0,4,0,3.0,4,2,5,1,4,0,13.0,6.0,8.0,8.0,169.48,0
27.0,1,1,14.0,3,0,4.0,4,2,1,1,6,0,16.0,2.0,2.0,8.0,193.54,0
5.0,0,3,14.0,5,0,4.0,4,0,5,1,4,0,15.0,3.0,3.0,3.0,221.37,0
2.0,1,1,7.0,3,0,4.0,4,4,5,1,3,0,23.0,2.0,2.0,3.0,160.91,0
12.0,1,3,9.0,5,0,4.0,5,2,1,1,4,1,21.0,1.0,2.0,4.0,179.05,0
1.0,1,3,17.0,3,1,3.0,4,2,1,2,3,0,14.0,1.0,2.0,3.0,171.84,0
27.0,0,1,22.0,4,1,3.0,4,1,3,1,4,1,15.0,1.0,3.0,3.0,282.87,0
1.0,0,1,21.0,3,0,3.0,4,4,3,2,3,0,17.0,2.0,2.0,1.0,140.14,0
1.0,1,2,25.0,6,1,3.0,2,4,5,1,2,0,18.0,2.0,2.0,1.0,154.56,1
1.0,2,2,20.0,6,1,3.0,5,4,5,1,6,1,16.0,2.0,3.0,1.0,148.35,1
19.0,0,3,9.0,4,0,4.0,4,2,3,1,6,0,23.0,4.0,6.0,8.0,176.54,0
10.0,1,1,9.0,6,0,4.0,4,2,4,1,6,1,23.0,1.0,2.0,1.0,194.62,0
17.0,0,3,9.0,4,1,4.0,4,2,1,1,3,0,21.0,6.0,8.0,8.0,181.75,0
1.0,0,1,12.0,4,0,3.0,4,4,1,2,2,1,15.0,2.0,2.0,3.0,148.79,0
3.0,0,1,27.0,3,1,3.0,4,4,1,1,3,0,14.0,2.0,4.0,11.0,163.12,0
6.0,0,3,17.0,5,1,4.0,4,2,1,2,10,0,14.0,2.0,2.0,1.0,171.48,0
16.0,0,1,17.0,1,1,3.0,4,4,3,1,5,0,23.0,2.0,4.0,4.0,154.36,0
21.0,2,1,16.0,4,0,4.0,4,4,3,2,6,0,13.0,2.0,3.0,1.0,146.05,0
20.0,1,1,9.0,4,1,3.0,4,0,1,1,5,0,15.0,2.0,5.0,3.0,210.78,0
2.0,0,2,7.0,4,1,3.0,4,4,1,1,3,0,16.0,1.0,3.0,3.0,152.06,0
3.0,1,1,32.0,4,1,4.0,5,2,3,1,10,0,18.0,2.0,2.0,7.0,188.84,0
16.0,1,1,15.0,4,1,3.0,4,4,3,2,6,0,14.0,2.0,2.0,1.0,164.68,0
1.0,1,3,9.0,5,1,3.0,5,2,4,2,9,1,13.0,3.0,3.0,3.0,224.07,1
20.0,1,3,10.0,2,0,3.0,2,1,5,1,4,0,13.0,2.0,2.0,9.0,257.25,0
1.0,1,3,30.0,3,0,3.0,5,2,3,1,3,0,22.0,5.0,6.0,9.0,160.4,0
3.0,1,2,13.0,3,1,3.0,5,4,4,1,3,0,12.0,2.0,2.0,1.0,153.04,0
17.0,1,1,13.0,3,0,3.0,5,5,3,1,9,0,15.0,4.0,7.0,11.0,291.97,0
22.0,1,1,17.0,4,1,4.0,5,5,4,1,6,0,15.0,4.0,9.0,10.0,291.97,0
1.0,0,1,31.0,4,1,4.0,5,4,1,2,3,1,23.0,2.0,2.0,1.0,149.39,1
10.0,1,3,17.0,4,0,4.0,4,0,4,1,7,0,22.0,1.0,2.0,8.0,198.14,1
1.0,0,1,22.0,4,0,4.0,5,4,5,1,2,0,20.0,6.0,8.0,4.0,172.74,0
13.0,1,1,26.0,6,1,3.0,4,2,1,1,10,0,15.0,2.0,3.0,3.0,164.02,0
27.0,1,1,9.0,1,1,4.0,5,4,1,1,10,0,21.0,1.0,2.0,5.0,151.62,0
2.0,1,3,10.0,3,0,4.0,4,4,4,1,3,0,20.0,2.0,2.0,1.0,153.56,0
1.0,2,3,16.0,3,1,3.0,4,4,1,2,3,0,14.0,1.0,2.0,1.0,135.81,1
1.0,1,1,14.0,4,1,4.0,4,4,4,2,3,1,23.0,2.0,2.0,1.0,149.72,1
10.0,1,3,17.0,1,0,4.0,5,2,3,1,3,1,14.0,2.0,2.0,8.0,181.73,0
5.0,1,1,27.0,4,1,3.0,4,2,3,1,3,0,12.0,1.0,2.0,3.0,166.97,0
8.0,1,3,11.0,4,1,4.0,4,0,1,1,4,1,14.0,1.0,2.0,3.0,222.13,0
3.0,2,1,14.0,4,1,3.0,4,4,5,2,5,0,15.0,1.0,2.0,3.0,145.62,0
11.0,1,1,14.0,3,1,4.0,4,2,5,1,7,1,23.0,1.0,2.0,5.0,167.84,0
9.0,1,1,23.0,6,0,3.0,5,2,4,1,2,1,12.0,2.0,2.0,3.0,172.88,0
19.0,1,1,32.0,4,0,4.0,5,2,1,1,2,0,14.0,1.0,4.0,9.0,184.06,0
10.0,0,2,9.0,6,1,4.0,5,2,1,2,3,0,22.0,2.0,2.0,9.0,163.86,0
14.0,1,1,7.0,4,1,4.0,4,1,5,1,4,0,15.0,6.0,9.0,11.0,291.97,0
1.0,1,1,7.0,4,0,3.0,5,4,3,1,3,1,14.0,1.0,2.0,1.0,154.33,0
1.0,1,3,9.0,3,0,3.0,2,2,3,2,2,0,15.0,1.0,2.0,8.0,190.0,0
22.0,0,1,29.0,3,0,3.0,4,1,1,1,5,0,15.0,1.0,5.0,8.0,291.97,0
18.0,1,1,7.0,4,1,4.0,2,2,5,1,4,0,16.0,3.0,3.0,3.0,175.33,0
1.0,0,1,23.0,1,1,3.0,5,4,5,1,3,1,23.0,4.0,4.0,1.0,148.07,1
20.0,1,1,31.0,4,1,4.0,4,4,1,2,3,0,17.0,1.0,2.0,1.0,150.87,1
10.0,1,3,24.0,5,1,3.0,5,2,4,1,4,0,17.0,2.0,2.0,4.0,180.07,0
15.0,1,3,15.0,5,0,3.0,4,2,4,1,7,0,22.0,2.0,2.0,5.0,168.93,0
16.0,1,1,13.0,3,1,3.0,4,0,5,1,10,0,14.0,4.0,2.0,8.0,258.48,0
5.0,1,3,17.0,3,0,3.0,4,2,1,1,4,1,12.0,1.0,2.0,5.0,190.83,0
8.0,1,3,10.0,3,0,4.0,5,2,1,1,5,1,13.0,1.0,2.0,2.0,206.03,0
5.0,1,1,11.0,3,0,4.0,2,4,3,1,10,0,13.0,3.0,3.0,3.0,164.78,0
1.0,0,1,13.0,6,1,4.0,2,4,1,1,2,0,19.0,3.0,8.0,8.0,150.44,0
19.0,0,1,7.0,3,1,3.0,4,2,3,2,6,0,13.0,2.0,2.0,4.0,178.99,0
7.0,1,3,17.0,5,1,3.0,4,2,3,2,3,0,15.0,1.0,2.0,10.0,179.87,0
2.0,0,3,7.0,4,1,3.0,5,2,1,1,3,1,13.0,1.0,2.0,8.0,193.34,0
1.0,0,3,31.0,1,1,3.0,2,4,5,2,3,0,18.0,2.0,2.0,1.0,135.91,1
13.0,0,3,28.0,4,0,3.0,5,2,3,1,8,0,20.0,1.0,2.0,3.0,182.36,0
1.0,2,1,9.0,1,1,3.0,4,4,4,1,3,0,12.0,2.0,2.0,3.0,147.26,0
8.0,0,1,29.0,6,1,3.0,5,2,1,1,3,1,16.0,4.0,7.0,11.0,182.47,0
1.0,1,3,20.0,5,0,3.0,4,2,3,2,5,1,12.0,3.0,3.0,3.0,223.54,1
21.0,0,1,21.0,1,1,4.0,4,2,4,1,10,0,19.0,1.0,2.0,8.0,179.67,0
27.0,1,3,18.0,5,0,3.0,5,2,5,1,6,0,17.0,1.0,2.0,1.0,178.8,0
13.0,1,1,16.0,3,1,3.0,4,2,5,1,3,0,23.0,5.0,8.0,10.0,176.51,0
12.0,0,1,15.0,3,0,3.0,5,2,4,1,3,1,17.0,2.0,2.0,8.0,146.33,0
27.0,1,3,28.0,4,0,4.0,4,1,1,1,6,1,15.0,2.0,2.0,1.0,291.97,0
1.0,0,1,12.0,4,0,3.0,2,4,3,2,5,1,15.0,1.0,2.0,4.0,149.32,1
12.0,1,1,16.0,4,1,4.0,4,4,1,1,4,0,20.0,2.0,2.0,4.0,172.71,0
23.0,0,1,9.0,4,1,3.0,4,5,1,1,5,0,15.0,3.0,5.0,4.0,291.97,0
16.0,1,3,19.0,5,1,4.0,4,2,1,1,5,1,13.0,1.0,2.0,1.0,175.87,0
1.0,0,2,29.0,6,0,3.0,5,4,4,1,3,0,13.0,2.0,2.0,1.0,153.63,1
9.0,1,3,25.0,3,1,4.0,4,2,5,1,2,0,17.0,1.0,2.0,5.0,123.02000000000001,0
2.0,0,1,23.0,3,1,3.0,4,4,3,2,3,0,15.0,1.0,2.0,5.0,146.44,0
5.0,0,1,10.0,3,1,3.0,4,4,5,1,3,1,14.0,1.0,3.0,4.0,155.65,0
10.0,0,1,16.0,4,1,4.0,2,4,4,1,3,0,23.0,2.0,2.0,3.0,153.1,0
8.0,1,3,7.0,5,1,3.0,4,0,1,2,3,0,22.0,2.0,3.0,3.0,223.88,0
8.0,1,3,20.0,3,1,3.0,4,0,3,1,3,0,19.0,2.0,2.0,3.0,211.28,0
1.0,1,1,7.0,3,1,4.0,4,4,5,2,2,0,14.0,4.0,8.0,7.0,153.67,0
3.0,1,1,7.0,4,1,3.0,4,2,5,1,2,0,13.0,2.0,2.0,3.0,178.73,0
6.0,0,1,22.0,3,0,3.0,4,2,1,1,7,0,19.0,1.0,2.0,3.0,191.67,0
5.0,0,1,7.0,4,1,3.0,5,2,5,1,3,0,22.0,2.0,9.0,8.0,175.03,0
1.0,2,1,24.0,1,1,3.0,5,4,1,1,7,0,13.0,1.0,2.0,4.0,148.67,1
12.0,1,3,7.0,4,1,3.0,5,4,5,2,6,0,15.0,1.0,2.0,1.0,153.58,0
9.0,1,3,14.0,4,0,3.0,4,2,1,1,3,1,12.0,2.0,2.0,10.0,177.04,0
1.0,1,3,16.0,5,1,3.0,4,2,1,2,3,0,15.0,1.0,2.0,8.0,166.05,0
6.0,1,1,12.0,4,1,3.0,5,2,1,2,10,0,23.0,1.0,2.0,3.0,221.79,0
1.0,0,3,32.0,5,1,4.0,4,2,1,1,3,1,12.0,1.0,2.0,9.0,181.17,1
17.0,1,3,31.0,4,1,4.0,4,0,5,2,8,1,14.0,3.0,3.0,3.0,229.48,1
27.0,1,1,16.0,4,0,4.0,4,2,3,1,5,0,12.0,1.0,3.0,4.0,153.97,0
7.0,0,1,14.0,4,1,3.0,4,2,3,1,3,0,21.0,3.0,3.0,9.0,184.68,0
17.0,1,1,18.0,4,1,2.0,4,0,3,1,3,0,18.0,2.0,2.0,10.0,200.1,0
12.0,0,2,7.0,6,1,3.0,4,4,4,1,2,1,12.0,2.0,2.0,3.0,154.91,0
27.0,1,2,32.0,6,1,4.0,2,5,4,1,6,1,15.0,2.0,2.0,5.0,291.97,0
5.0,2,1,9.0,3,0,3.0,5,4,1,1,3,1,12.0,2.0,2.0,1.0,136.29,0
13.0,1,3,22.0,5,1,4.0,4,1,5,2,2,0,13.0,5.0,2.0,11.0,258.41,0
16.0,0,1,30.0,4,1,3.0,5,2,3,2,3,0,13.0,3.0,4.0,8.0,168.32,0
5.0,0,1,17.0,3,0,3.0,4,0,3,1,6,0,21.0,4.0,2.0,9.0,235.31,0
27.0,1,1,17.0,3,0,4.0,4,2,5,2,8,1,20.0,1.0,2.0,5.0,169.4,0
1.0,1,1,7.0,4,1,3.0,5,2,3,2,3,0,13.0,2.0,2.0,3.0,171.17,0
1.0,1,1,19.0,6,1,4.0,4,4,1,2,3,0,14.0,2.0,2.0,5.0,151.47,0
